2009年をもって製造が中止された「世界で初めて商業的に成功したカラーフィルム」として知られるコダック社のフィルムは？,コダクローム
2010年11月、東京・池袋に日本１号店がオープンした世界最大のプレッツェル専門店チェーンは？,アンティ・アンズ
2010年12月にシャープが発売したタブレット型の電子書籍端末は？,ＧＡＬＡＰＡＧＯＳ
2010年２月、原宿に日本１号店がオープンした、2007年に３人のデザイナーが立ち上げたアメリカのファッションブランドは？,ＪＯＹＲＩＣＨ
2010年３月に横浜・桜木町駅にオープンした、日本初出店となるブランドが多数、店舗を構えるショッピングタウンは？,コレットマーレ
2010年３月に東京・原宿に日本１号店がオープンしたパンケーキが人気のハワイ発祥のカジュアルレストランは？,エッグスンシングス
2010年に広島県に１号店がオープンした、ミスタードーナツとモスバーガーのコラボによるファストフード店は？,ＭＯＳＤＯ
2010年６月に東京・六本木にオープンした、現役グラビアアイドルが接客をしてくれる「タレントカフェ」は？,Ｇ－ＲＡＶＵＲＥ
2010年６月に発売された「iPhone 4」に搭載されたテレビ電話の機能の名称は？,ＦａｃｅＴｉｍｅ
2010年６月より、パ・リーグ各球団の本拠地近くのロッテリアで販売されているハンバーガーは「○○○○○○○○バーガー」？,キムチ・テギュン
2010年７月に刊行された畠中恵のファンタジー小説『しゃばけ』シリーズの最新作は？,ゆんでめて
2010年８月にワコールが発売したバストが大きな女性のための「胸を寄せてコンパクトに見せる」ブラジャーは？,Ｃｕｃｕｔｅ
2010年９月に開催された「第５回Ｂ－１ グランプリ」でグランプリを獲得した山梨県のＢ級グルメは？,甲府鳥もつ煮
2010年にGoogle社が買収したWeb上でExcel、Wordなどの文書を編集・共有できるサービスを提供している企業は？,ＤｏｃＶｅｒｓｅ
2010年にアシックスの子会社となった、スウェーデンの高級アウトドア用品会社は？,ホグロフス
2010年にニッポン放送、小学館・吉本興業によって始められた作家・脚本家志望者のための賞は『○○○○○○○○○大賞』？,ＭＯＮＯ－ＫＡＫＩ
2010年にフランスのParrot社が発売した、搭載されたカメラからの映像をiPhoneやiPadで見て操作するラジコンヘリは？,ＡＲ．Ｄｒｏｎｅ
2010年にベストセラーとなった脳科学者・苫米地英人の著書は『○○○○○○○○○の作り方』？,コンフォートゾーン
2010年にユニクロとコラボしたフェミニンな服作りで有名なニューヨーク発のブランドはコステロ○○○○○○○○？,タグリアピエトラ
2010年に芸能事務所のオスカープロモーションが開設したタレントと交流も出来るＳＮＳは「ｂｅ ○○○○」？,ａｍｉｅ
2010年に柴咲コウ主演で映画化される、失恋のショックで声を失った倫子を主人公とする小川糸のベストセラーは？,食堂かたつむり
2010年に太宰治賞を、2011年には三島由紀夫賞を受賞した今村夏子の小説は？,こちらあみ子
2010年に第23回山本周五郎賞を受賞した貫井徳郎の小説は？,後悔と真実の色
2010年に第34回すばる文学賞を受賞した米田夕歌里の小説は？,トロンプルイユの星
2010年に第５回中央公論文芸賞を受賞した江國香織の小説は？,真昼なのに昏い部屋
2010年に読売テレビが開発した災害などの緊急時に対応可能なコンビニ型の自動販売機は「○○○○○○ベンダー」？,す・またん！
2010年に日本１号店がオープンする、ウェイトレスにセクシーな美女だけを集めたアメリカのレストランチェーンは？,ＨＯＯＴＥＲＳ
2010年に発表された、ガソリン１リットルで30km以上も走れるというマツダの新型エンジンは「○○○○○○○○－Ｇ」？,ＳＫＹＡＣＴＩＶ
2010年に販売が開始されたイタリアンパスタのような形をしたブルボンのグミ菓子は？,フェットチーネグミ
2010年の「このミステリーがすごい！」大賞で、大賞を受賞した乾緑郎の小説は？,完全なる首長竜の日
2010年より、アパレルメーカー・ベネトンが日本でも展開を始めた「初めてのオシャレ」を意識し始めた子供たち向けのラインは？,ＴＷＥＥＮ
2010年よりユニクロが販売している、美しいスタイルを手助けする下着は「○○○○○○○インナー」？,スタイルアップ
2011年２月に大阪で開催された世界で初となる「２足歩行のロボットによるフルマラソンの大会」は？,ろぼまらフル
2011年３月の発売以降若い女性を中心にヒットしている火傷やケガの痕を目立たなくする小林製薬の塗り薬は？,アットノン
2011年４月、渋谷に日本１号店がオープンした、スペインの人気ブランド「ＺＡＲＡ」の姉妹ブランドは？,Ｂｅｒｓｈｋａ
2011年７月にアメリカで開催される初音ミクのイベントは「ＭＩＫＵ○○○○○○○in LOS ANGELES」？,ＮＯＰＯＬＩＳ
2011年に、アメリカのクイズ番組『Jeopardy！』で、クイズ王と対戦し勝利を収めた、ＩＢＭが開発したコンピューターは？,Ｗａｔｓｏｎ
2011年に30年ぶりに復刻モデルが発売された、ギネス世界記録に「最も売れたＰＣ」として認定されているパソコンの名機は？,コモドール６４
